trade_id,timestamp,trade_date,strategy,ticker,side,quantity,price
1024,2026-01-30 11:06:00,2026-01-30,HEALTH,GNE,SELL,298,101.5
1025,2025-10-07 15:26:00,2025-10-07,TMT,WIR,BUY,725,63.59
1026,2026-01-20 12:41:00,2026-01-20,TMT,SIE,SELL,646,187.4
1027,2025-11-27 11:00:00,2025-11-27,TMT,KFZ,SELL,490,73.21
1028,2025-11-04 15:02:00,2025-11-04,TMT,GGO,SELL,798,86.21
1029,2025-10-08 09:42:00,2025-10-08,CORE,WIR,BUY,713,63.63
1030,2026-01-06 13:08:00,2026-01-06,HEALTH,QPE,BUY,176,188.82
1031,2025-10-29 14:52:00,2025-10-29,TMT,CWP,BUY,515,30.61
1032,2025-10-10 12:03:00,2025-10-10,HEALTH,XWH,SELL,131,125.6
1033,2026-01-23 13:00:00,2026-01-23,TMT,KBJ,SELL,502,67.92
1034,2025-12-11 12:25:00,2025-12-11,CORE,CWP,SELL,130,34.94
1035,2026-01-27 10:33:00,2026-01-27,HEALTH,FAI,SELL,205,137.34
1036,2026-01-13 10:07:00,2026-01-13,TMT,RNG,SELL,495,46.73
1037,2025-10-29 11:52:00,2025-10-29,CORE,CWP,SELL,253,30.48
1038,2025-10-24 13:54:00,2025-10-24,HEALTH,FHC,SELL,421,211.17
1039,2025-10-29 14:53:00,2025-10-29,HEALTH,ZJO,BUY,531,121.31
1040,2025-12-03 11:00:00,2025-12-03,CORE,OFP,BUY,405,129.37
1041,2026-01-28 15:04:00,2026-01-28,CORE,FGY,SELL,669,142.72
1042,2025-10-29 09:51:00,2025-10-29,HEALTH,GFY,BUY,758,123.94
1043,2026-01-28 10:57:00,2026-01-28,CORE,GNE,SELL,636,98.62
1044,2025-11-13 10:34:00,2025-11-13,TMT,QAH,BUY,727,185.14
1045,2025-12-18 14:52:00,2025-12-18,CORE,QCL,BUY,324,53.31
1046,2026-01-13 10:39:00,2026-01-13,TMT,FGY,SELL,97,159.06
1047,2025-12-19 10:17:00,2025-12-19,CORE,XWH,BUY,664,116.49
1048,2025-11-17 13:08:00,2025-11-17,TMT,SEJ,SELL,698,252.71
1049,2025-11-21 15:04:00,2025-11-21,TMT,FAI,SELL,236,157.24
1050,2025-11-14 10:18:00,2025-11-14,CORE,ZNZ,SELL,713,212.61
1051,2025-10-31 10:28:00,2025-10-31,TMT,XWH,BUY,641,130.12
1052,2025-10-01 12:48:00,2025-10-01,HEALTH,ZQO,SELL,492,159.42
1053,2025-10-15 15:32:00,2025-10-15,CORE,ZJO,BUY,512,107.17
1054,2026-01-02 15:31:00,2026-01-02,TMT,GPX,BUY,524,27.47
1055,2025-10-30 12:52:00,2025-10-30,CORE,XCK,BUY,777,244.68
1056,2026-01-16 14:05:00,2026-01-16,CORE,WIR,BUY,735,78.15
1057,2025-12-09 09:35:00,2025-12-09,TMT,SIE,SELL,762,174.56
1058,2025-11-11 12:16:00,2025-11-11,CORE,RNG,BUY,139,42.65
1059,2025-10-03 13:22:00,2025-10-03,TMT,GFY,BUY,636,104.64
1060,2025-10-16 12:24:00,2025-10-16,TMT,VQW,SELL,694,57.84
1061,2025-11-17 10:04:00,2025-11-17,CORE,XCK,BUY,569,238.03
1062,2025-12-09 13:04:00,2025-12-09,HEALTH,AFN,BUY,551,224.02
1063,2025-12-09 11:54:00,2025-12-09,TMT,GPX,BUY,711,31.69
1064,2026-01-12 15:27:00,2026-01-12,HEALTH,FHC,SELL,90,180.47
1065,2026-01-27 14:21:00,2026-01-27,HEALTH,WAS,BUY,431,225.71
1066,2025-10-22 11:16:00,2025-10-22,TMT,QJJ,SELL,13,74.79
1067,2026-01-08 13:33:00,2026-01-08,HEALTH,ZJO,BUY,153,148.03
1068,2025-10-27 14:30:00,2025-10-27,TMT,QPE,BUY,519,229.13
1069,2025-12-17 13:13:00,2025-12-17,CORE,GGO,SELL,769,78.19
1070,2025-11-28 10:34:00,2025-11-28,TMT,FAI,SELL,341,140.16
1071,2026-01-16 10:44:00,2026-01-16,HEALTH,PSB,BUY,540,31.8
1072,2026-01-15 15:22:00,2026-01-15,TMT,AFN,SELL,254,212.44
1073,2025-11-21 10:41:00,2025-11-21,CORE,FHC,BUY,25,200.47
1074,2026-01-21 11:52:00,2026-01-21,TMT,XCK,BUY,720,204.75
1075,2025-12-12 12:08:00,2025-12-12,HEALTH,CQU,SELL,347,37.6
1076,2025-12-10 13:38:00,2025-12-10,HEALTH,RVU,SELL,158,219.96
1077,2025-12-11 09:41:00,2025-12-11,CORE,PSB,BUY,770,33.61
1078,2025-10-08 13:13:00,2025-10-08,TMT,AFN,BUY,108,192.23
1079,2025-10-15 15:28:00,2025-10-15,HEALTH,QPD,BUY,158,117.21
1080,2025-10-24 15:28:00,2025-10-24,TMT,PSB,BUY,477,35.98
1081,2026-01-22 10:09:00,2026-01-22,TMT,FTR,SELL,320,203.43
1082,2026-01-19 10:58:00,2026-01-19,CORE,GGO,SELL,677,84.84
1083,2025-10-27 10:23:00,2025-10-27,HEALTH,GPX,BUY,780,31.51
1084,2026-01-30 13:17:00,2026-01-30,CORE,AFN,BUY,643,207.52
1085,2026-01-15 09:43:00,2026-01-15,CORE,FTR,SELL,154,210.93
1086,2025-11-26 10:31:00,2025-11-26,TMT,AFQ,SELL,346,71.63
1087,2025-11-26 14:13:00,2025-11-26,TMT,AFQ,BUY,546,71.8
1088,2026-01-22 15:07:00,2026-01-22,TMT,GNE,BUY,436,95.18
1089,2026-01-27 13:21:00,2026-01-27,TMT,FHC,SELL,544,175.11
1090,2025-10-29 14:30:00,2025-10-29,HEALTH,SEJ,SELL,148,225.46
1091,2025-12-10 11:51:00,2025-12-10,TMT,FGY,SELL,83,144.15
1092,2026-01-08 10:26:00,2026-01-08,TMT,SEJ,SELL,598,252.97
1093,2026-01-15 09:56:00,2026-01-15,CORE,FGY,BUY,291,158.5
1094,2026-01-16 15:32:00,2026-01-16,HEALTH,AFN,SELL,406,211.14
1095,2025-12-09 13:16:00,2025-12-09,TMT,QCL,BUY,23,55.58
1096,2025-12-09 09:39:00,2025-12-09,HEALTH,CQU,BUY,180,40.6
1097,2025-12-10 14:15:00,2025-12-10,HEALTH,ZQO,SELL,317,186.7
1098,2025-10-07 12:49:00,2025-10-07,HEALTH,QPD,SELL,24,114.16
1099,2025-10-06 10:54:00,2025-10-06,CORE,QPD,BUY,437,112.59
1100,2026-01-20 13:23:00,2026-01-20,TMT,KFZ,SELL,349,85.56
1101,2026-01-15 11:52:00,2026-01-15,HEALTH,CWP,SELL,335,33.68
1102,2025-10-28 09:59:00,2025-10-28,HEALTH,GGO,SELL,742,82.97
1103,2025-11-17 10:49:00,2025-11-17,CORE,QJJ,BUY,249,79.49
1104,2025-11-21 15:28:00,2025-11-21,TMT,OFP,SELL,387,132.53
1105,2025-12-11 10:26:00,2025-12-11,CORE,SEJ,BUY,109,269.52
1106,2025-12-08 11:07:00,2025-12-08,HEALTH,RVU,SELL,569,221.18
1107,2025-10-21 10:07:00,2025-10-21,CORE,SIE,BUY,609,179.2
1108,2025-12-22 13:24:00,2025-12-22,TMT,CQU,BUY,351,35.25
1109,2026-01-15 11:12:00,2026-01-15,HEALTH,ZQO,SELL,504,198.95
1110,2026-01-19 11:09:00,2026-01-19,TMT,NCB,SELL,182,137.51
1111,2025-12-01 12:37:00,2025-12-01,CORE,WAS,SELL,213,201.91
1112,2026-01-22 10:37:00,2026-01-22,HEALTH,LYW,SELL,691,43.11
1113,2025-10-07 09:36:00,2025-10-07,TMT,AFQ,SELL,129,80.22
1114,2025-11-10 10:31:00,2025-11-10,CORE,FAI,BUY,311,152.7
1115,2025-10-07 10:05:00,2025-10-07,HEALTH,FTR,BUY,306,245.19
1116,2025-10-30 11:44:00,2025-10-30,HEALTH,PSB,BUY,353,37.28
1117,2025-11-10 14:45:00,2025-11-10,CORE,GGO,SELL,416,83.52
1118,2025-12-30 10:24:00,2025-12-30,TMT,OFP,SELL,307,124.76
1119,2025-11-14 12:21:00,2025-11-14,CORE,KBJ,BUY,378,57.91
1120,2025-12-04 11:39:00,2025-12-04,CORE,KXL,BUY,181,269.48
1121,2025-12-04 14:30:00,2025-12-04,CORE,ZJO,BUY,496,136.87
1122,2026-01-28 10:04:00,2026-01-28,TMT,VAU,BUY,356,192.9
1123,2025-12-09 13:59:00,2025-12-09,HEALTH,GGO,BUY,785,79.8
1124,2025-11-05 14:58:00,2025-11-05,TMT,FTR,BUY,440,226.47
1125,2025-10-17 13:30:00,2025-10-17,HEALTH,FGY,SELL,209,146.44
1126,2025-11-11 11:26:00,2025-11-11,CORE,AFQ,BUY,152,76.27
1127,2026-01-05 13:03:00,2026-01-05,HEALTH,QCL,BUY,527,55.96
1128,2026-01-19 13:49:00,2026-01-19,CORE,QPD,BUY,605,127.55
1129,2025-10-24 15:14:00,2025-10-24,CORE,QPE,SELL,773,228.24
1130,2025-11-21 15:11:00,2025-11-21,TMT,KFZ,SELL,571,74.4
1131,2025-11-28 13:38:00,2025-11-28,CORE,WIR,SELL,167,65.29
1132,2025-12-12 11:31:00,2025-12-12,CORE,GFY,SELL,441,107.3
1133,2026-01-12 10:42:00,2026-01-12,HEALTH,GPX,BUY,526,25.41
1134,2025-11-26 14:37:00,2025-11-26,CORE,CQU,BUY,13,41.94
1135,2026-01-23 15:30:00,2026-01-23,HEALTH,KBJ,BUY,504,68.35
1136,2025-11-07 13:44:00,2025-11-07,TMT,LYW,SELL,538,47.88
1137,2026-01-23 14:22:00,2026-01-23,TMT,QPE,BUY,268,208.43
1138,2025-10-17 10:24:00,2025-10-17,TMT,QJJ,SELL,200,74.39
1139,2025-10-09 13:00:00,2025-10-09,TMT,FGY,BUY,142,140.89
1140,2025-10-15 12:37:00,2025-10-15,TMT,FHC,SELL,677,206.74
1141,2025-12-23 12:57:00,2025-12-23,HEALTH,GCH,BUY,743,246.87
1142,2026-01-16 13:51:00,2026-01-16,TMT,KBJ,SELL,343,66.66
1143,2025-11-04 11:48:00,2025-11-04,CORE,GCH,SELL,59,243.66
1144,2025-12-12 11:51:00,2025-12-12,CORE,QPE,BUY,55,203.14
1145,2025-10-13 09:49:00,2025-10-13,HEALTH,GCH,BUY,401,226.37
1146,2025-10-06 12:52:00,2025-10-06,CORE,GFY,SELL,319,108.37
1147,2026-01-29 12:04:00,2026-01-29,HEALTH,OFP,SELL,90,121.52
1148,2025-12-05 14:36:00,2025-12-05,CORE,QPE,BUY,733,204.0
1149,2026-01-12 09:46:00,2026-01-12,TMT,SEJ,SELL,102,247.92
1150,2026-01-07 13:18:00,2026-01-07,HEALTH,ZJO,BUY,332,146.7
1151,2025-10-23 14:32:00,2025-10-23,CORE,FTR,SELL,262,248.9
1152,2025-10-31 14:18:00,2025-10-31,CORE,GNE,BUY,148,89.92
1153,2026-01-09 11:01:00,2026-01-09,CORE,CWP,BUY,622,32.56
1154,2025-10-15 11:25:00,2025-10-15,CORE,GPX,BUY,92,31.59
1155,2025-12-02 10:33:00,2025-12-02,HEALTH,VQW,BUY,566,52.05
1156,2025-11-07 14:58:00,2025-11-07,CORE,WAS,BUY,216,196.43
1157,2025-10-24 13:31:00,2025-10-24,CORE,KFZ,SELL,664,80.8
1158,2025-10-07 13:20:00,2025-10-07,CORE,PSB,SELL,449,36.57
1159,2026-01-01 10:36:00,2026-01-01,HEALTH,XCK,BUY,472,185.83
1160,2026-01-12 12:52:00,2026-01-12,HEALTH,KBJ,SELL,335,62.74
1161,2026-01-14 10:03:00,2026-01-14,HEALTH,XCK,BUY,258,195.61
1162,2025-10-10 13:11:00,2025-10-10,CORE,ZNZ,BUY,204,217.57
1163,2025-11-26 14:35:00,2025-11-26,CORE,GPX,SELL,53,29.11
1164,2026-02-02 13:41:00,2026-02-02,HEALTH,ZNZ,SELL,625,240.82
1165,2025-11-13 14:43:00,2025-11-13,TMT,PSB,SELL,22,37.9
1166,2025-12-02 14:53:00,2025-12-02,TMT,GPX,SELL,140,30.34
1167,2025-11-07 15:44:00,2025-11-07,HEALTH,FHC,SELL,677,209.25
1168,2026-01-07 14:53:00,2026-01-07,TMT,AFQ,SELL,325,72.6
1169,2026-01-05 10:38:00,2026-01-05,TMT,CWP,SELL,193,34.63
1170,2026-01-14 13:09:00,2026-01-14,CORE,GFY,SELL,436,93.94
1171,2025-11-17 12:59:00,2025-11-17,HEALTH,NCB,BUY,478,127.13
1172,2025-12-24 10:15:00,2025-12-24,CORE,FGY,BUY,510,152.16
1173,2025-12-19 11:56:00,2025-12-19,HEALTH,ZQO,SELL,742,178.53
1174,2025-12-31 11:41:00,2025-12-31,HEALTH,FTR,SELL,23,222.78
1175,2025-10-14 15:42:00,2025-10-14,CORE,FTR,BUY,224,251.54
1176,2025-10-01 14:02:00,2025-10-01,TMT,ZJO,SELL,444,117.17
1177,2025-12-25 14:46:00,2025-12-25,HEALTH,LYW,SELL,723,44.65
1178,2025-10-08 15:27:00,2025-10-08,HEALTH,WIR,BUY,575,63.24
1179,2025-12-11 14:05:00,2025-12-11,HEALTH,AFQ,SELL,41,74.06
1180,2025-12-01 15:30:00,2025-12-01,CORE,KFZ,BUY,545,67.32
1181,2026-01-23 14:25:00,2026-01-23,HEALTH,USN,SELL,552,109.4
1182,2025-10-24 10:51:00,2025-10-24,TMT,AFN,SELL,797,200.16
1183,2025-10-15 15:54:00,2025-10-15,CORE,GPX,SELL,685,31.55
1184,2026-01-28 09:38:00,2026-01-28,TMT,SIE,BUY,210,180.56
1185,2025-10-28 15:37:00,2025-10-28,TMT,KFZ,SELL,778,80.97
1186,2025-11-24 12:55:00,2025-11-24,HEALTH,FTR,BUY,669,246.39
1187,2025-11-28 13:41:00,2025-11-28,TMT,QPD,SELL,185,130.08
1188,2026-01-19 14:21:00,2026-01-19,TMT,SIE,BUY,505,190.97
1189,2025-12-02 09:35:00,2025-12-02,TMT,ZJO,BUY,595,141.65
1190,2026-01-19 14:45:00,2026-01-19,CORE,OFP,SELL,200,121.55
1191,2025-12-16 13:15:00,2025-12-16,TMT,WIR,SELL,141,64.75
1192,2025-10-21 12:16:00,2025-10-21,CORE,FGY,SELL,42,149.08
1193,2025-12-31 15:01:00,2025-12-31,TMT,AFQ,SELL,484,71.57
1194,2025-12-08 10:44:00,2025-12-08,TMT,AFN,BUY,317,220.09
1195,2025-11-17 10:30:00,2025-11-17,HEALTH,FTR,SELL,573,235.12
1196,2025-12-24 09:55:00,2025-12-24,TMT,GFY,BUY,589,99.98
1197,2025-12-02 15:38:00,2025-12-02,TMT,QPD,SELL,567,127.23
1198,2025-11-10 13:38:00,2025-11-10,TMT,ZJO,SELL,591,131.82
1199,2025-12-19 12:45:00,2025-12-19,TMT,VQW,SELL,711,51.15
1200,2025-11-12 14:07:00,2025-11-12,CORE,CWP,BUY,112,29.21
1201,2026-01-14 10:41:00,2026-01-14,HEALTH,SEJ,SELL,19,260.16
1202,2025-10-27 12:49:00,2025-10-27,TMT,XCK,BUY,700,231.87
1203,2025-12-02 12:18:00,2025-12-02,HEALTH,AFN,SELL,135,215.88
1204,2026-01-12 12:39:00,2026-01-12,HEALTH,AFQ,SELL,612,73.21
1205,2025-10-14 14:54:00,2025-10-14,TMT,QJJ,BUY,499,73.75
1206,2025-10-02 09:44:00,2025-10-02,HEALTH,NCB,BUY,413,168.9
1207,2026-01-26 13:02:00,2026-01-26,CORE,GPX,BUY,168,24.89
1208,2025-11-25 10:47:00,2025-11-25,TMT,OFP,SELL,115,131.44
1209,2025-10-16 15:31:00,2025-10-16,CORE,QCL,SELL,741,62.56
1210,2026-01-14 13:19:00,2026-01-14,CORE,SEJ,BUY,41,259.93
1211,2026-01-06 12:09:00,2026-01-06,CORE,SEJ,SELL,625,254.13
1212,2026-02-02 13:08:00,2026-02-02,HEALTH,FHC,SELL,787,170.77
1213,2025-10-13 09:49:00,2025-10-13,TMT,FTR,SELL,176,256.76
1214,2025-12-18 11:25:00,2025-12-18,CORE,CWP,BUY,728,34.82
1215,2025-11-11 10:28:00,2025-11-11,CORE,AFN,SELL,447,210.15
1216,2025-10-01 13:26:00,2025-10-01,CORE,QAH,SELL,305,190.17
1217,2025-10-22 13:27:00,2025-10-22,CORE,GGO,BUY,757,82.46
1218,2025-12-15 12:43:00,2025-12-15,HEALTH,VQW,BUY,561,51.05
1219,2025-10-15 14:39:00,2025-10-15,TMT,FAI,BUY,182,177.48
1220,2026-01-08 14:04:00,2026-01-08,HEALTH,QPD,SELL,765,124.23
1221,2025-10-16 13:55:00,2025-10-16,TMT,AFN,BUY,248,199.75
1222,2025-12-26 09:44:00,2025-12-26,CORE,QPD,SELL,733,130.33
1223,2026-01-14 13:39:00,2026-01-14,HEALTH,CWP,SELL,770,34.05
1224,2025-12-11 12:19:00,2025-12-11,HEALTH,QPD,SELL,468,136.88
1225,2025-11-28 09:53:00,2025-11-28,CORE,XCK,BUY,286,228.28
1226,2026-01-27 09:45:00,2026-01-27,HEALTH,ZQO,BUY,154,191.58
1227,2026-01-29 14:21:00,2026-01-29,HEALTH,XWH,SELL,214,139.9
1228,2025-12-05 11:47:00,2025-12-05,TMT,FHC,BUY,81,187.02
1229,2025-12-31 09:52:00,2025-12-31,HEALTH,XWH,SELL,150,121.61
1230,2026-01-19 11:07:00,2026-01-19,CORE,GNE,SELL,22,94.62
1231,2025-10-13 15:28:00,2025-10-13,TMT,QPE,SELL,632,254.53
1232,2025-11-03 09:43:00,2025-11-03,HEALTH,FGY,BUY,77,165.61
1233,2026-01-06 11:52:00,2026-01-06,CORE,ZJO,BUY,441,150.98
1234,2025-11-18 13:56:00,2025-11-18,HEALTH,FTR,SELL,100,236.54
1235,2025-12-24 15:22:00,2025-12-24,CORE,ZNZ,SELL,302,222.28
1236,2025-10-31 09:44:00,2025-10-31,HEALTH,QCL,SELL,662,57.74
1237,2025-12-17 12:49:00,2025-12-17,TMT,FGY,BUY,246,147.1
1238,2025-10-15 14:36:00,2025-10-15,CORE,QCL,BUY,614,65.59
1239,2026-01-07 09:43:00,2026-01-07,HEALTH,GFY,BUY,685,93.45
1240,2025-11-05 11:07:00,2025-11-05,TMT,RVU,BUY,178,220.66
1241,2025-11-18 09:59:00,2025-11-18,CORE,XCK,BUY,216,242.47
1242,2026-01-30 10:11:00,2026-01-30,TMT,GFY,BUY,237,96.13
1243,2025-11-07 14:56:00,2025-11-07,CORE,ZJO,BUY,768,133.31
1244,2026-01-27 10:47:00,2026-01-27,TMT,PSB,BUY,624,32.66
1245,2025-12-04 09:35:00,2025-12-04,CORE,XCK,SELL,562,246.0
1246,2026-01-02 14:17:00,2026-01-02,CORE,KXL,BUY,532,261.62
1247,2025-12-19 10:19:00,2025-12-19,HEALTH,ZQO,BUY,786,177.85
1248,2026-01-27 14:55:00,2026-01-27,CORE,ZNZ,SELL,748,233.23
1249,2025-10-15 14:57:00,2025-10-15,TMT,PSB,SELL,172,40.44
1250,2026-01-06 11:35:00,2026-01-06,CORE,XCK,BUY,549,184.14
1251,2025-10-02 15:13:00,2025-10-02,CORE,QPD,SELL,177,111.3
1252,2026-01-30 11:12:00,2026-01-30,CORE,QJJ,SELL,115,70.75
1253,2025-10-16 10:38:00,2025-10-16,TMT,GCH,BUY,267,231.71
1254,2025-10-24 15:45:00,2025-10-24,HEALTH,XCK,SELL,399,226.07
1255,2025-10-22 14:28:00,2025-10-22,CORE,GNE,BUY,440,87.41
1256,2026-01-21 11:47:00,2026-01-21,HEALTH,QJJ,BUY,113,70.47
1257,2025-11-12 12:29:00,2025-11-12,CORE,VQW,BUY,601,52.41
1258,2025-11-06 13:25:00,2025-11-06,TMT,AFN,BUY,154,202.0
1259,2025-10-15 12:13:00,2025-10-15,CORE,QPD,SELL,218,117.18
1260,2026-01-08 10:02:00,2026-01-08,CORE,WAS,BUY,558,234.77
1261,2025-11-12 13:47:00,2025-11-12,TMT,GFY,BUY,237,124.96
1262,2025-12-11 14:19:00,2025-12-11,HEALTH,FGY,SELL,552,143.21
1263,2025-11-21 09:58:00,2025-11-21,HEALTH,VQW,BUY,683,53.25
1264,2025-10-29 11:05:00,2025-10-29,CORE,QPE,BUY,401,245.91
1265,2025-11-20 11:54:00,2025-11-20,HEALTH,QJJ,SELL,609,74.61
1266,2025-12-15 14:28:00,2025-12-15,TMT,ZJO,BUY,220,147.76
1267,2025-12-18 13:52:00,2025-12-18,CORE,SEJ,SELL,124,267.64
1268,2026-01-13 11:35:00,2026-01-13,HEALTH,YIC,SELL,49,193.01
1269,2026-01-16 13:16:00,2026-01-16,TMT,VAU,BUY,521,189.04
1270,2025-12-29 13:27:00,2025-12-29,CORE,SIE,BUY,553,185.49
1271,2025-10-14 11:47:00,2025-10-14,CORE,FHC,BUY,55,208.82
1272,2025-12-31 11:08:00,2025-12-31,CORE,FAI,BUY,175,126.71
1273,2025-12-02 15:52:00,2025-12-02,TMT,AFN,BUY,417,215.61
1274,2025-11-19 11:25:00,2025-11-19,CORE,USN,SELL,729,115.38
1275,2026-01-22 13:10:00,2026-01-22,TMT,WIR,SELL,460,79.22
1276,2026-01-05 15:41:00,2026-01-05,TMT,VQW,BUY,498,54.1
1277,2026-01-20 10:53:00,2026-01-20,HEALTH,VAU,SELL,330,191.37
1278,2025-12-12 09:47:00,2025-12-12,CORE,ZJO,BUY,205,150.81
1279,2026-01-21 10:34:00,2026-01-21,CORE,QAH,SELL,656,144.17
1280,2026-01-14 10:06:00,2026-01-14,HEALTH,WAS,BUY,10,231.21
1281,2026-01-14 10:37:00,2026-01-14,TMT,GFY,SELL,237,94.04
1282,2025-11-19 13:46:00,2025-11-19,CORE,FHC,SELL,316,192.99
1283,2026-01-21 14:29:00,2026-01-21,HEALTH,GFY,BUY,399,94.22
1284,2025-10-17 15:18:00,2025-10-17,TMT,FGY,BUY,522,146.99
1285,2025-10-06 13:28:00,2025-10-06,HEALTH,WAS,BUY,151,198.95
1286,2026-01-01 09:47:00,2026-01-01,CORE,AFQ,SELL,729,70.15
1287,2025-10-31 13:31:00,2025-10-31,HEALTH,QCL,SELL,134,57.47
1288,2025-12-24 14:36:00,2025-12-24,HEALTH,QJJ,SELL,50,69.07
1289,2025-10-20 10:56:00,2025-10-20,CORE,NCB,BUY,558,155.4
1290,2025-12-18 14:40:00,2025-12-18,TMT,USN,SELL,152,105.19
1291,2026-01-09 10:55:00,2026-01-09,CORE,CWP,SELL,566,32.53
1292,2025-11-07 09:59:00,2025-11-07,TMT,AFN,BUY,96,203.27
1293,2025-12-24 13:08:00,2025-12-24,HEALTH,XCK,BUY,651,213.79
1294,2026-01-19 15:05:00,2026-01-19,CORE,XCK,SELL,795,197.8
1295,2026-01-08 11:02:00,2026-01-08,TMT,ZNZ,SELL,578,229.34
1296,2025-11-27 10:35:00,2025-11-27,TMT,SIE,BUY,733,172.06
1297,2025-12-12 12:53:00,2025-12-12,TMT,ZQO,SELL,585,179.12
1298,2025-10-24 12:44:00,2025-10-24,HEALTH,VQW,SELL,15,58.02
1299,2026-01-15 10:11:00,2026-01-15,CORE,CQU,BUY,287,36.11
1300,2025-10-10 13:37:00,2025-10-10,TMT,ZQO,BUY,337,171.38
1301,2025-10-24 13:14:00,2025-10-24,HEALTH,KFZ,BUY,338,80.66
1302,2025-12-02 10:28:00,2025-12-02,HEALTH,NCB,SELL,568,137.25
1303,2025-12-17 14:42:00,2025-12-17,HEALTH,ZJO,SELL,515,150.08
1304,2026-01-13 13:43:00,2026-01-13,TMT,ZQO,BUY,565,199.28
1305,2025-10-08 11:54:00,2025-10-08,HEALTH,AFN,BUY,784,192.29
1306,2025-12-02 10:17:00,2025-12-02,CORE,XCK,BUY,787,240.0
1307,2025-12-15 12:09:00,2025-12-15,HEALTH,FHC,BUY,431,189.03
1308,2026-01-19 13:01:00,2026-01-19,TMT,SEJ,BUY,614,269.14
1309,2025-10-08 12:35:00,2025-10-08,HEALTH,QCL,BUY,564,69.87
1310,2025-11-11 12:34:00,2025-11-11,HEALTH,ZQO,BUY,121,177.09
1311,2025-11-07 12:20:00,2025-11-07,HEALTH,AFQ,BUY,218,74.25
1312,2025-12-29 14:10:00,2025-12-29,HEALTH,QJJ,BUY,219,69.39
1313,2025-10-30 09:35:00,2025-10-30,TMT,WIR,BUY,364,60.81
1314,2025-11-26 09:55:00,2025-11-26,TMT,QCL,SELL,17,54.61
1315,2025-10-06 10:38:00,2025-10-06,TMT,XWH,BUY,423,127.96
1316,2025-12-02 11:11:00,2025-12-02,CORE,KBJ,SELL,183,59.43
1317,2025-10-23 11:55:00,2025-10-23,CORE,KBJ,BUY,202,65.03
1318,2025-10-08 14:38:00,2025-10-08,TMT,ZJO,BUY,543,122.18
1319,2026-02-02 14:07:00,2026-02-02,HEALTH,PSB,SELL,182,33.6
1320,2025-11-28 11:59:00,2025-11-28,TMT,KXL,SELL,110,257.42
1321,2026-01-12 11:07:00,2026-01-12,HEALTH,ZJO,BUY,567,141.23
1322,2026-01-13 11:28:00,2026-01-13,HEALTH,AFN,SELL,188,209.68
1323,2025-10-24 13:52:00,2025-10-24,HEALTH,FTR,SELL,31,251.28
1324,2025-11-11 09:58:00,2025-11-11,TMT,RNG,BUY,665,42.66
1325,2025-11-03 14:00:00,2025-11-03,CORE,RNG,SELL,428,43.11
1326,2025-12-03 13:30:00,2025-12-03,HEALTH,QPD,SELL,649,125.36
1327,2025-12-01 13:42:00,2025-12-01,CORE,QPD,SELL,68,128.63
1328,2025-10-07 12:51:00,2025-10-07,HEALTH,FGY,BUY,449,143.15
1329,2026-01-05 09:45:00,2026-01-05,TMT,NCB,BUY,536,149.3
1330,2026-01-21 13:31:00,2026-01-21,TMT,AFN,SELL,97,209.83
1331,2026-01-27 10:23:00,2026-01-27,HEALTH,FTR,SELL,613,204.29
1332,2025-10-29 10:24:00,2025-10-29,TMT,AFN,BUY,750,200.66
1333,2025-11-03 09:55:00,2025-11-03,CORE,RNG,BUY,47,43.17
1334,2025-10-28 10:50:00,2025-10-28,TMT,GNE,SELL,173,90.33
1335,2025-12-31 15:53:00,2025-12-31,CORE,ZQO,SELL,131,192.75
1336,2025-12-16 15:10:00,2025-12-16,TMT,PSB,SELL,744,33.62
1337,2025-12-23 13:15:00,2025-12-23,CORE,QPD,BUY,174,127.25
1338,2025-12-19 11:52:00,2025-12-19,TMT,QAH,SELL,197,162.12
1339,2025-10-28 11:52:00,2025-10-28,TMT,FHC,BUY,77,205.65
1340,2025-10-15 09:51:00,2025-10-15,CORE,PSB,BUY,509,40.25
1341,2025-12-31 11:20:00,2025-12-31,TMT,AFN,BUY,602,215.06
1342,2025-11-26 15:35:00,2025-11-26,CORE,WAS,BUY,367,199.66
1343,2026-01-02 14:35:00,2026-01-02,HEALTH,FGY,BUY,274,161.87
1344,2026-01-15 11:15:00,2026-01-15,HEALTH,VAU,SELL,577,189.01
1345,2026-01-20 15:51:00,2026-01-20,TMT,QCL,SELL,262,56.95
1346,2025-11-12 14:22:00,2025-11-12,HEALTH,QAH,BUY,428,187.14
1347,2025-11-04 15:52:00,2025-11-04,TMT,CWP,BUY,228,30.51
1348,2026-01-15 14:04:00,2026-01-15,CORE,WIR,SELL,339,76.7
1349,2026-02-03 12:53:00,2026-02-03,TMT,GCH,BUY,667,241.79
1350,2025-12-31 11:58:00,2025-12-31,TMT,FHC,SELL,592,179.41
1351,2025-12-29 13:38:00,2025-12-29,CORE,NCB,SELL,376,151.1
1352,2025-10-23 09:42:00,2025-10-23,CORE,XCK,SELL,77,222.82
1353,2025-10-22 13:26:00,2025-10-22,TMT,QPD,BUY,168,124.81
1354,2025-11-11 11:12:00,2025-11-11,HEALTH,XWH,BUY,317,131.06
1355,2025-10-08 13:09:00,2025-10-08,TMT,GNE,SELL,740,90.23
1356,2026-01-06 11:49:00,2026-01-06,CORE,FTR,BUY,642,221.46
